ID,书名,价格,图片链接
d85aec5f-1f8d-4c9f-9f39-e3217537d802,大学体育与健康（图解示范+视频指导）,36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-51037-2/72jpg/51037_s300.jpg
7a1adb98-1205-4ea3-8210-e1935ae91351,聂卫平围棋教程（从入门到15级）,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-46778-2/72jpg/46778_s300.jpg
fd21a1b6-77d0-4169-a749-50443814756b,肌肉训练完全图解 拉伸训练,38.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-36950-5/72jpg/36950_s300.jpg
84e9eb03-d2e6-45b3-ab31-930f7503e594,文明之光 第一册,47.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-35854-7/72jpg/35854_s300.jpg
b4308f7f-ceca-468b-afc1-74b9812bb98c,不强势的勇气 如何控制你的控制欲,47.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-62791-9/72jpg/62791_s300.jpg
cc3f500f-80ce-41fb-97c2-15d5115240bf,文明之光 第二册,47.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-35853-0/72jpg/35853_s300.jpg
d0d0053e-3517-406f-bd66-df4ca9839d11,文明之光 第三册,47.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-37709-8/72jpg/37709_s300.jpg
12024bbe-651f-4c96-b9d0-759592598b64,拉伸训练彩色图谱,39.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-39219-0/72jpg/39219_s300.jpg
869e8ed6-871e-4b7d-adc7-bcc941dee1e4,瑜伽解剖学（全彩图解第2版）,64.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-41798-5/72jpg/41798_s300.jpg
da594d81-7cb8-46d4-ab63-5d8f7e6d9ef8,小莲藕学作文——写作起步的56个趣味训练,22.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-33490-9/72jpg/33490_s300.jpg
9653dea7-c56f-4f6f-9ee4-c7539338b1d1,电气CAD实用教程（第3版）,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-41770-1/72jpg/41770_s300.jpg
eabd37a3-72e7-45f5-88e7-4a2636e8abf4,电气CAD实用教程（第4版）（附微课视频）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-55927-2/72jpg/55927_s300.jpg
827d109f-0e2e-4da5-b546-1b03034bbf7d,现代工程设计制图习题集(第5版),17.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-40283-7/72jpg/40283_s300.jpg
f922b346-d359-46da-bebb-3f6ff47896d9,现代工程设计制图(第5版),33.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-39695-2/72jpg/39695_s300.jpg
231122be-3bc9-4b72-8cd4-49a683c9cbed,电气控制与PLC应用（第3版）,35.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-45219-1/72jpg/45219_s300.jpg
ca3cbc96-69d0-439f-88b9-f37c3518182d,传感器与检测技术(第2版)(工业和信息化高职高专“十二五”规划教材立项项目),23.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-27493-9/72jpg/27493_s300.jpg
bbc0ba81-4874-4613-b45f-ed45a1d29801,机械制图与CAD（AR版）（附微课视频）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-54746-0/72jpg/54746_s300.jpg
2572ed57-ad70-4ad7-aad5-f8c23a16ee7e,电工技术（第3版）,33.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42691-8/72jpg/42691_s300.jpg
02088456-701b-4f5f-8586-a1697cba32e2,变频及伺服应用技术（附微课视频）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-47007-2/72jpg/47007_s300.jpg
eaa2ed4e-9e1b-4972-b11a-b6d7c83f24b7,智能制造概论,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-57367-4/72jpg/57367_s300.jpg
5ffc5a2a-7cd2-4785-85c2-d1e4e8d5ab73,数控机床故障诊断与维修（第3版）（附微课视频）,38.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-50036-6/72jpg/50036_s300.jpg
dcc56c9a-b4ec-4e39-a550-8aaafdd34ec0,维修电工实训指导,23.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-44461-5/72jpg/44461_s300.jpg
7b166302-dbab-4dbd-a7e0-f9c0dd684f19,维修电工与实训——初级篇(第3版),25.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-34708-4/72jpg/34708_s300.jpg
c90e2454-5b9d-4b98-8815-d1d643726497,电力电子技术(第2版)(“十二五”职业教育国家规划教材 经全国职业教育教材审定委员会审定),31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-34017-7/72jpg/34017_s300.jpg
7cc9076d-d85b-4a65-b0cf-13222d488bf3,交直流调速系统（第3版）(附微课视频),36.80,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-51096-9/72jpg/51096_s300.jpg
64502c3e-265a-496f-ae2a-af9e295ac76d,电气控制与PLC综合应用技术（第2版）,28.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-38364-8/72jpg/38364_s300.jpg
d1733d4a-3282-48ff-a95e-838d745ae4c9,AutoCAD 2014机械制图实例教程（第3版）,35.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-43579-8/72jpg/43579_s300.jpg
1d672996-54c9-4aa8-8c26-d06e262f9153,机械设备维修技术(第3版)(“十二五”职业教育国家规划教材 经全国职业教育教材审定委员会审定),31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-34552-3/72jpg/34552_s300.jpg
4261099d-9c5e-404e-a8c8-fb050c669878,电子技术基础（第4版）（微课版）,33.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-49658-4/72jpg/49658_s300.jpg
6082f1ed-8203-4c98-bfb3-31f6cce49564,电工电子技术（第5版）（微课版）,47.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-53727-0/72jpg/53727_s300.jpg
6d2a016f-9408-4edc-a30c-57f8234c7a09,电工电子技术（第4版）,36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-40878-5/72jpg/40878_s300.jpg
edb68415-5cde-4a1a-8756-15c228d35ffb,电子技术基础（第5版）（微课版）,41.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-61896-2/72jpg/61896_s300.jpg
